audio,text
train_converted/323.wav,mui tsit e siau lian lang su iau tioh ai tsing
train_converted/324.wav,lai tsiah inn a e lang si tsit kang pi tsit kang koh khah tse m koh tak e lang long kan ta siunn beh tsiah bian tsinn e inn a bo lang guan i lap tsinn hoo han tsing li tsiann sit bong
train_converted/325.wav,i ti si gueh te tiau tsing bi lai ong ui e ke sing e sun ui tsun pi beh hoo au tsit tai the tsa tsiap pan
train_converted/326.wav,li tsinn tioh ai te hoo ho m thang hoo tsian liu a tsian khi
train_converted/327.wav,lun tioh gua looh sann liap khah kin leh
train_converted/328.wav,tsit te phang lai te e ann si khu li mu e gin a lang it ting tsiok ai tsiah e
train_converted/329.wav,ling gua tsit e su u tsi tsio nng e su lui ma si tsin phoo phian e tsing hing in ui bo tshu li tso sing tsap sin tsiann tse
train_converted/330.wav,gua m si tiau kang beh jia a bu siu khi
train_converted/331.wav,tsin phainn se be bo tioh li beh ai e ang tau ping
train_converted/332.wav,tsu liau khng tsit hun ti Dropbox tso iu pih khah m kiann SSD hiong hiong hai khi
train_converted/333.wav,hu ka su lui sin sit e tai gi gi su tah phue ti kau hak siong e ing iong
train_converted/334.wav,tse si kuan he tioh lan tai uan tian iann bi lai huat tian e tshut loo
train_converted/335.wav,si si m si si tsu tsap kau se ki to hue sa saㄌㄧㄢˊㄌㄧㄢˊㄎㄢˋ
train_converted/336.wav,tiong kok ti tang hai kah lam hai tit tit tshut tsiau to si koo sng bi kok siunn beh pi bian tshiong tut
train_converted/337.wav,li tsiah be nng pah khoo to kio gua ka li sa bi su li tsiah kah bai leh lah
train_converted/338.wav,tshit kang lai tshiann ti i kian tiau tsa pio ka li jin ui ing tong ai kai tsin e soo tsai sia loh lai
train_converted/339.wav,ma khuann bo siann thang ho tsah tng khi
train_converted/340.wav,tann lai khi tshit tho
train_converted/341.wav,ji khong it ji ni peh gueh ti tai tiong
train_converted/342.wav,kam kak u huat sio e ui kuann
train_converted/343.wav,iu koh tsioh thau kau ah ho a
train_converted/344.wav,li kah u kheh hiann kui khi hoo li khi tsu iu tsik si ka gua tshut khi
train_converted/345.wav,tshenn tshai sah ho liau au tsiah koh tsham tsit kua soo su
train_converted/346.wav,li na kiann hoo lang khuann honnh
train_converted/347.wav,o tsiu e tshiu na si an tsuann e hue sio suann
train_converted/348.wav,kha tian ue beh tshue png sio tsia e si siann mih lang
train_converted/349.wav,tak ke tsiah u pa bo tsiah e hah bo tak ke na u siann i kian gun e tang huan hu tshan thiann tsun pi
train_converted/350.wav,lun peh ue ji e li ik iap han tsiong bok su tu it pat pat ngoo
train_converted/351.wav,u ping iu kam kak tshing loo li a tshut mng si tsin sit le e tai tsi
train_converted/352.wav,tse noo lih u tsham mua a tsiok phang neh
train_converted/353.wav,han tsing li e inn a tshin tshiunn ke nng hiah ni tua khian tua thau a ong e kiat nng liap loh khi pak too i king u sio khua a pa ah
train_converted/354.wav,m koh ke sng gi su tah phue lan bo su iau hun hiah ni iu iong tua lui lai hun to ho pau kuah mia su tong su hing iong su hu su lian tsiap su kai su gi khi su kam than su ting ting
train_converted/355.wav,bo lun tsenn kah gua thau tsing bo lun ik kah gua kuan gua bing tsue au tsong si ma tioh
train_converted/356.wav,hit tsiah kau tsau tioh tsin kin
train_converted/357.wav,ji khong it pat ni tsiann gueh
train_converted/358.wav,kiong khuan hoo siong tik tui bo huat too it ti hing tong ti si tsap ni tsing e Cambodia an ne
train_converted/359.wav,beh tsiunn pak e lu kheh tshiann khi te sann guat tai tsiunn tshia
train_converted/360.wav,to sia li the gun ka a po tshue tng lai
train_converted/361.wav,pian soo se bo tshing khi a moo ni a bi e tsiok tang e oo
train_converted/362.wav,tsap tiam puann e bue pang tshia
train_converted/363.wav,i beh thiau tshut lai ka lang hennh kiann
train_converted/364.wav,ku ku a tsiah tsit pai gua khau a pah e sim tsing khuann khi lai tsin sim sik
train_converted/365.wav,siau kau bo ai tshap li
train_converted/366.wav,siann mih thau loo e pi tsit lo khah ho li siunn khuann mai leh
train_converted/367.wav,a ho m a ooh
train_converted/368.wav,pe a kiann thau tsit pai tsu png beh ka bu a tso senn jit khuann khi lai tsin phong phai siunn be kau png ho tshai bo ho
train_converted/369.wav,i hiong hiong huat hian
train_converted/370.wav,ooh piau tsi tsit e soo tsai tsin ho
train_converted/371.wav,lan lai jiang kin khuann siang sing khi tsiah png
train_converted/372.wav,hann gua bo siu tioh li e e mail a li kam si kia khi gua e G mail
train_converted/373.wav,bi kok ia ti ji khong it ji ni kian lip khua poo hue e ui uan hue
train_converted/374.wav,tshiu ki sinnh suainnh kio
train_converted/375.wav,nng e lang tsu an ne thng khoo lan tsau tsau tng khi
train_converted/376.wav,ia tio si kong iong tsing san kiam san lai ing hiong se kai iu ke tsit e kuan kian kak sik it hiong i lai si OPEC leh puann bi lai kho ling to si bi kok e iah gam iu kong si
train_converted/377.wav,han tsing li kam kak tsit e siau lian ke sui lian tshing kah phoo thong phoo thong m koh kong ue tsiann u le mau khuann khi lai si siu kue ho kau iok e khuan koh khah lan tit e si i tsit si a to be siau tham koh tsiok u tong tsing sim
train_converted/378.wav,beh ke tioh than tshinn tsap peh kau ji ji hue tsue tong si m bian siunn gau king ti a kue tso phang kau si be loh ngauh li to tsai tai
train_converted/379.wav,ji tsap se ki liok khong ni tai ing bun e gi liau khoo khai si kian lip
train_converted/380.wav,phah tng tshiu kut tian to iong
train_converted/381.wav,puah jip khi e lang long si ah
train_converted/382.wav,ah to beh kah pa pah
train_converted/383.wav,siunn lai siunn khi iau si li tui gua siong ho
train_converted/384.wav,sian sinn li ho e ing eh lip lai khuann po ko ah
train_converted/385.wav,ho lah honnh
train_converted/386.wav,gi su tah phue e sai oh tioh tsit e gi su e kuan iong hong huat
train_converted/387.wav,gua kio li koo tiam
train_converted/388.wav,lian tsing senn long put lu e lang
train_converted/389.wav,ho
train_converted/390.wav,it pai thinn te ji pai ko tong hu tshe tui pai sang jip tong pong
train_converted/391.wav,ah gua tsai lah
train_converted/392.wav,pai a tsin tsing tshai ti hoh kong khau loo pinn in ui hue tsuan to kang ting iau ti leh si kang hoo lang sua tsit pinn
train_converted/393.wav,koo tsa lang long iong lian tang khi hue
train_converted/394.wav,gua kiann khi hoo tshu pinn tau ke kong ue koh
train_converted/395.wav,React kah Redux kap tso hue iong tsiann su si
train_converted/396.wav,tsit nng ki iau khong e pang gua theh khi hoo lang copy tsit e
train_converted/397.wav,honnh
train_converted/398.wav,sai ioo na lah goodbye bin a tsai tsiah koh lai
train_converted/399.wav,he peh sui tik kah hok su ka lah
train_converted/400.wav,iau koh u tshun tau puann e bi
train_converted/401.wav,tsi to lau su iong huat phuat sim sik e hong sik in tshua hak sing gin a oh tai gi e iok bong
train_converted/402.wav,bing tsai li si khin poh bo tsing in ho phian phian ui li hi sing
train_converted/403.wav,gua tauh tauh a bo khuann eh kng kap oo am
train_converted/404.wav,he tsi lu pah seh lai seh khi thiau kah gua thau khak gong gong uah beh thoo
train_converted/405.wav,tsit ma ko hiong khi un ji tsap tshit too u loh mng mng a hoo tsiok tak ke lu too huann hi
train_converted/406.wav,tsit kai gua it ting ai iann
train_converted/407.wav,m koh bi kok long bo sit tse hing tong
train_converted/408.wav,to sia li the gun ka a tat tshue to tng lai
train_converted/409.wav,gua kau tsing tshik kah ban bah tah tsua
train_converted/410.wav,ue
train_converted/411.wav,tshut khau ti pun thiann mng khau e to tshiu ping to sia lin hui koo
train_converted/412.wav,i put tsi a gau koh e hiau pun si soo mi
train_converted/413.wav,a siu a pi a kiau i ke tsin sui
train_converted/414.wav,li tian nau e CPU si be Intel e ah si AMD e
train_converted/415.wav,tai pak tsong kong si thong ti lah kong tang su tiunn thai thai kue sin khi au jit beh tshut suann
train_converted/416.wav,m
train_converted/417.wav,kiu li hoo phainn lang kian siau hoo in ti im kan tsing tsauh tsauh
train_converted/418.wav,te it e si hoo sin sit mutual information i ha kan tshing mi siat su a B si gi su tsit nng e gi su e mi e kong sik si sia tso an ne
train_converted/419.wav,ting ko gueh si gueh tu ho tik piat tse kang si tsun ti se kai kui na ui too sat iau si tng teh tsin hing
train_converted/420.wav,hah hah hah lin bian kiu gua jiau su lin khuann au piah hit liap suann a lin tak ke tsiah e inn a long si gua iong suann ting e thoo pian e han tsing li an ne kong
train_converted/421.wav,kan tann tsioh thau kau lah
train_converted/422.wav,hngh hngh
train_converted/423.wav,a i li kam u khuai lok
train_converted/424.wav,tse ia si sim phuann si ing kai pan e tsue in ui gua an ne si pue biu ti ting bin e siong te
train_converted/425.wav,tsit ma koh u puann tiam tsing tak ke tsu iu tsham kuan
train_converted/426.wav,kiann khai khuann mai
train_converted/427.wav,ui tsia thang tsai tsit pai siu jip lai e to si gua tsit tsap tang tiam siau suat tsit e bun lui long tsong e sing ko ka su gua bo lau kau lai kong
train_converted/428.wav,kin a jit gua khau e thinn khi ling ki ki khuann li kui e lang kuann kah beh tong be tiau a sing khi se sing khu khuann e khah ho bo
train_converted/429.wav,ling ging tsha go oo thng ko phang kit kit kim ng sik tsui bun tshut inn hing e pho
train_converted/430.wav,tan tng khi tsiah koh kong
train_converted/431.wav,heh heh se sann a tsinn ka gua theh lai
train_converted/432.wav,tak ke long hi bang te kiu tsiau ka ti siunn beh ai e hong sik tng seh
train_converted/433.wav,gua ma kang khuan
train_converted/434.wav,gua beh khi Seven kam ai tau be siannh tng lai
train_converted/435.wav,bo tik khak i khi siau ah
train_converted/436.wav,u to li e poo hun
train_converted/437.wav,gua tsai iann li tui gun tsin ho tsi si put tik i e honnh pai thok leh
train_converted/438.wav,lan kam pai e tioh ui hannh
train_converted/439.wav,sit tsai kong u tsit tsam a gua ma lan si lan si siunn kong lan sia tse khuann bo e lang khuann bo khuann u e lang ma bo tiann tioh e khuann u khuann e lang to ia bo tiann tioh khuann u lai te e ki kuan an ne si ho mi khoo leh
train_converted/440.wav,khong it pong su kiu nng e ho ma koo phong sia tsit pah
train_converted/441.wav,li khuann khi lai khi moo tsih be bai oo tu tioh siann mih ho khang e ma kong hoo gun thiann tsit e
train_converted/442.wav,ah ing tshan a li tse tsia li tse tsia
train_converted/443.wav,i kiam i tsa tsit sut a nia nia
train_converted/444.wav,ping siong si a to khah siau tham e tua thau a ong e i ka han tsing li kong thau ke li be e inn a kann tsiann sit tsiah sann liap to bian tsinn li kam e hoo gun
train_converted/445.wav,sui lian bian khai tsinn to e tang tsiah tioh phang koh tinn e inn a m koh tak ke kan na koo tshiunn nia kin pun long be ki tsit ai ka han tsing li sueh to sia
train_converted/446.wav,eh tse mia be bai neh
train_converted/447.wav,soo i gua m tsiah e kha tian ue hoo li
train_converted/448.wav,li beh kong siannh gua long tsai iann
train_converted/449.wav,li kong gua u tshiunn a mua i an ne sioh in bo
train_converted/450.wav,ku ni kuann khah ku
train_converted/451.wav,tsioh mng tsit e lin pian soo ti taih
train_converted/452.wav,lin m thang khia ti tsia lah
train_converted/453.wav,li kam bat thiann kue ABCD kau ka ti
train_converted/454.wav,gun khan e thiann tioh huann hi kah tshui a lih sai sai
train_converted/455.wav,C mui tsit e gi su thau kue tai hua su tian e hua bun tui ik tui kau tiong gian inn su khoo sio tsoo peh ban bak su e su tiau tshue tshut su lui su lui kho ling u kui lo e tsiam si bo tso tshu li
train_converted/456.wav,li na bo theh loo lai ba tsun e tsun be an
train_converted/457.wav,iam tsit tshok a to ho ah
train_converted/458.wav,gua sit le
train_converted/459.wav,tui i lai kong long si tsit tsiong sing li
train_converted/460.wav,ah i to kau hoo li tsiau koo honnh
train_converted/461.wav,tio kong bing tso tsai sin phoo sat lim bik a tse tso thian siong sing bio
train_converted/462.wav,ti a tsiah bo pi gu tse
train_converted/463.wav,tsit tai li a khah au piah tsai tsiok tse mih kiann
train_converted/464.wav,sok ka kong ai hang hang hoo nng tsiah u huat too au hoo khiau
train_converted/465.wav,li iau si tua leh tsng kha khah sit tsai
train_converted/466.wav,na an ni to bo tshai it tshe e khoo sim sua pian tso sui pheh
train_converted/467.wav,thau ke tsit uann lak a mi tsit hun loo suh bue
train_converted/468.wav,lian puann ji long bo tsi u tsit tiunn too e tai too piann ma long sng si si
train_converted/469.wav,ah piau sio ti
train_converted/470.wav,soh a thai m tng
train_converted/471.wav,ji khong it ji ni tshit gueh ti tai tiong
train_converted/472.wav,li tshian ban m thang ka lang kong gua tioh tsit tshing ban
train_converted/473.wav,li bo kau keh thang ho kah gua puah
train_converted/474.wav,li khuann gua phu phu gua khuann li bu bu
train_converted/475.wav,ah
train_converted/476.wav,han tsing li thiann tioh in e tui ue sim lai siunn kong iah si u lang tsu i tioh hit liap suann a gua liah tsun kong tsit tin lang kan ta tsai iann thang tsiah nia leh
train_converted/477.wav,m koh gua na khi tai pak liau au gun lau bu tsiah pai thok li the gua tsiau koo
train_converted/478.wav,kong tsit ku bo su iann e ok tshe giat tsu bu kho ti
train_converted/479.wav,li kah hit e bo siunn kong i king
train_converted/480.wav,be kham tit an ne kik khi lau su e tshiu sui loh lai hing kham phu leh naih leh
train_converted/481.wav,ku ni te se hong tse tshai ka siong iu ke tua loh giam tiong tann kik Russia e king tse
train_converted/482.wav,jin sing bok piau e bin si gin a koo su lai te lu sing kak sik bo it ting si lu tsu kak e jin sing bok piau tshiann sia tshut e bin tsia e biau sut si ui to tsit e koo su tshut lai e
train_converted/483.wav,tsiah sa si mih e si e sai un tsit kua ua sa bih kah tau iu
train_converted/484.wav,jin lui kam tsin tsiann u oh tioh ka si si an tsuann e hoo tsit khuan tai tsi koh ke siok huat sing leh
train_converted/485.wav,tsiah jit pun liau li tiann tiann e tiam sa si mih lai tsiah
train_converted/486.wav,to guan bun hua beh siu lang khing ting gi gian ti kong ling hik e thing hian si tsin tiong iau e khai si
train_converted/487.wav,ho lah ho lah
train_converted/488.wav,u beh khi StarBucks be ka pi e bo tsit le pai be tsit pue sang tsit pue
train_converted/489.wav,m koh tsin tsiann tiong iau e tsiau Bouie kong
train_converted/490.wav,tshoo tshu khan ti ji khong it ji si kianntai uan bu gi si jin tua hue tsip
train_converted/491.wav,uah beh iau si
train_converted/492.wav,li siunn khuann mai leh
train_converted/493.wav,li beh kah gun tau tin lai khi tsiah png honnh
train_converted/494.wav,luan luan kong be kian siau
train_converted/495.wav,tse kan tan mah tan tshai na siu sing tsiah lai be hainn i
train_converted/496.wav,li lai ah ooh
train_converted/497.wav,li kheh tsit tiunn ioh tuann kah kian po khah ui hit ping e lau thui kiann khi li kau goo lau nia ioh a
train_converted/498.wav,pinn a tsit e hu jin lang thiann siau lian ke an ne kong kin ka khiu siau lian ke e sann a ki se se siann ka thau kong li thai e hiah ni gong lah tsiah e loh sann liap tioh tsiah sann liap a thai tioh khai tsinn be leh
train_converted/499.wav,tsit e thuan suat si kah pat sian tang tiong e han tsing li u kuan he si han sian jin siu too te e king kue
train_converted/500.wav,gun thau ke honnh ui tioh kam sia tak ke phang tiunn tik piat khai hong kin a jit e poo tsit tiunn bian tsinn ma bian be phio
train_converted/501.wav,puann tiam tsing na kau tak ke tsiah lai tsia sio tan
train_converted/502.wav,kiann kue lai kiann kue khi
train_converted/503.wav,sian sinn m tsai u iau kin ah bo honnh
train_converted/504.wav,khuann be tshut lai in lau bu tsiah sann tsap thong hue
train_converted/505.wav,hit lo heh
train_converted/506.wav,he tio si gua
train_converted/507.wav,tsim tsit e
train_converted/508.wav,tian si e bang ka beh khai si ah kin khui tian si
train_converted/509.wav,tshat a tu tioh king tshat
train_converted/510.wav,tsu se han kau tua han li ing e tsiah e to tsit e m si gua be hoo li e
train_converted/511.wav,khuat tiam si i u tang si a koh siunn kue han tse su iong bi kok e lik liong hian tsu si bi kok su iau e
train_converted/512.wav,tsit khoo gong tua tai honnh bo tai bo tsi tsau khi kah lang uan ke m tsiah hoo lang phah kah tsit khuan hing
train_converted/513.wav,aih
train_converted/514.wav,li si beh ka so a phah hoo si tsiah kam guan si m m ho koh phah ah lah
